Deal_ID,Region,Customer_Segment,Deal_Stage,Lead_Source,Engagement_Score,Deal_Creation_Date,Deal_Closure_Date,Deal_Size,MRR,ARR,Salesperson
OPP-3034,North America,Strategic,Closed Lost,Event,4.46,2024-10-04,2024-05-27,102314.27,8526.19,102314.27,NA-Strategic-1
OPP-3035,North America,Strategic,Proposal Sent,Marketing Campaign,7.68,2024-08-18,2025-08-30,113886.37,9490.53,113886.37,NA-Strategic-1
OPP-3036,North America,Strategic,Negotiation,Outbound,5.88,2023-12-11,2023-07-19,174001.26,14500.11,174001.26,NA-Strategic-2
OPP-3037,North America,Strategic,Closed Won,Outbound,5.32,2023-09-22,2023-04-25,194280.27,16190.02,194280.27,NA-Strategic-2
OPP-3038,North America,Strategic,Closed Won,Event,9.75,2024-06-11,2024-04-24,105066.22,8755.52,105066.22,NA-Strategic-2
OPP-3039,North America,Strategic,Qualified,Inbound,8.52,2024-04-01,2023-08-16,124904.12,10408.68,124904.12,NA-Strategic-2
OPP-3040,North America,Strategic,Qualified,Inbound,6.44,2024-10-23,2024-07-15,152339.14,12694.93,152339.14,NA-Strategic-1
OPP-3041,North America,Strategic,Qualified,Outbound,8.24,2023-06-03,,132972.61,11081.05,132972.61,NA-Strategic-2
OPP-3042,North America,Strategic,Qualified,Event,1.11,2024-01-07,2024-06-04,118911.26,9909.27,118911.26,NA-Strategic-2
OPP-3043,North America,Strategic,Proposal Sent,Outbound,4.38,2024-08-11,2024-06-27,127773.41,10647.78,127773.41,NA-Strategic-2
OPP-3044,North America,Strategic,Closed Won,Inbound,4.64,2024-03-28,2023-05-21,128338.36,10694.86,128338.36,NA-Strategic-1
OPP-3045,North America,Strategic,Proposal Sent,Inbound,6.8,2023-01-17,,109549.05,9129.09,109549.05,NA-Strategic-1
OPP-3046,North America,Strategic,Proposal Sent,Inbound,5.56,2023-05-22,2025-12-18,170634.0,14219.5,170634.0,NA-Strategic-2
OPP-3047,North America,Strategic,Closed Won,Inbound,1.01,2024-02-05,2025-01-10,144673.84,12056.15,144673.84,NA-Strategic-1
OPP-3048,North America,Strategic,Qualified,Inbound,3.92,2023-05-20,2025-02-04,150079.71,12506.64,150079.71,NA-Strategic-2
OPP-3049,North America,Strategic,Qualified,Inbound,9.56,2023-08-16,2025-08-19,163717.35,13643.11,163717.35,NA-Strategic-2
OPP-3050,North America,Strategic,Qualified,Inbound,1.85,2024-07-27,,101739.68,8478.31,101739.68,NA-Strategic-1
OPP-3051,North America,Strategic,Proposal Sent,Outbound,7.18,2023-03-13,2024-12-02,155166.05,12930.5,155166.05,NA-Strategic-1
OPP-3052,North America,Strategic,Qualified,Partner,9.03,2023-04-28,,134595.16,11216.26,134595.16,NA-Strategic-2
OPP-3053,North America,Strategic,Negotiation,Inbound,3.38,2024-02-23,2023-07-25,106083.23,8840.27,106083.23,NA-Strategic-1
OPP-3054,North America,Strategic,Qualified,Inbound,1.78,2023-04-02,,112778.68,9398.22,112778.68,NA-Strategic-1
OPP-3055,North America,Strategic,Qualified,Marketing Campaign,2.14,2024-10-04,2025-01-19,174563.76,14546.98,174563.76,NA-Strategic-1
OPP-3056,North America,Strategic,Qualified,Marketing Campaign,9.52,2024-01-19,2025-06-29,108957.13,9079.76,108957.13,NA-Strategic-1
OPP-3057,North America,Strategic,Proposal Sent,Marketing Campaign,7.95,2023-09-22,2023-05-06,143522.62,11960.22,143522.62,NA-Strategic-1
OPP-3058,North America,Strategic,Proposal Sent,Inbound,2.3,2024-03-26,2024-04-24,197064.5,16422.04,197064.5,NA-Strategic-2
OPP-3059,North America,Strategic,Qualified,Event,1.23,2024-09-28,2024-05-30,185213.02,15434.42,185213.02,NA-Strategic-2
OPP-3060,North America,Strategic,Proposal Sent,Partner,6.63,2023-07-29,,100684.36,8390.36,100684.36,NA-Strategic-1
OPP-3061,North America,Strategic,Closed Won,Inbound,4.15,2024-03-07,2025-05-20,130912.76,10909.4,130912.76,NA-Strategic-1
OPP-3062,North America,Strategic,Qualified,Inbound,1.91,2024-11-26,2025-08-28,153475.81,12789.65,153475.81,NA-Strategic-1
OPP-3063,North America,Strategic,Qualified,Outbound,1.03,2024-02-06,,166817.85,13901.49,166817.85,NA-Strategic-2
OPP-3064,North America,Strategic,Proposal Sent,Outbound,7.29,2024-02-14,,170359.24,14196.6,170359.24,NA-Strategic-2
OPP-3065,North America,Strategic,Qualified,Inbound,9.34,2024-03-28,,185592.57,15466.05,185592.57,NA-Strategic-2
OPP-3066,North America,Strategic,Proposal Sent,Outbound,8.6,2024-09-30,2025-09-14,140876.98,11739.75,140876.98,NA-Strategic-1
OPP-3067,North America,Strategic,Negotiation,Outbound,6.75,2024-01-06,2025-05-26,182986.93,15248.91,182986.93,NA-Strategic-1
OPP-3068,North America,Strategic,Qualified,Outbound,5.51,2024-05-09,,197496.72,16458.06,197496.72,NA-Strategic-1
OPP-3069,North America,Strategic,Qualified,Inbound,3.45,2023-08-03,2024-10-22,197355.43,16446.29,197355.43,NA-Strategic-1
OPP-3070,North America,Strategic,Closed Won,Event,5.93,2023-04-24,2024-12-20,172605.82,14383.82,172605.82,NA-Strategic-2
OPP-3071,North America,Strategic,Proposal Sent,Inbound,7.64,2023-12-31,2024-07-10,179062.99,14921.92,179062.99,NA-Strategic-2
OPP-3072,North America,Strategic,Qualified,Marketing Campaign,6.94,2023-10-11,,157483.21,13123.6,157483.21,NA-Strategic-2
OPP-3073,North America,Strategic,Qualified,Inbound,7.04,2024-09-19,2024-03-07,164281.81,13690.15,164281.81,NA-Strategic-1
OPP-3074,North America,Strategic,Qualified,Inbound,3.24,2024-11-15,2024-10-21,154670.2,12889.18,154670.2,NA-Strategic-1
OPP-3075,North America,Strategic,Negotiation,Event,5.5,2024-05-29,,122534.73,10211.23,122534.73,NA-Strategic-1
OPP-3076,North America,Strategic,Proposal Sent,Inbound,8.21,2024-07-03,2025-05-10,172401.57,14366.8,172401.57,NA-Strategic-2
OPP-3077,North America,Strategic,Closed Won,Inbound,8.62,2023-04-14,,140515.16,11709.6,140515.16,NA-Strategic-1
OPP-3078,North America,Strategic,Qualified,Event,3.8,2024-11-03,,118174.48,9847.87,118174.48,NA-Strategic-2
OPP-3079,North America,Strategic,Negotiation,Inbound,1.26,2024-12-26,2024-10-29,108226.17,9018.85,108226.17,NA-Strategic-1
OPP-3080,North America,Strategic,Closed Lost,Outbound,8.41,2023-09-03,2023-08-25,161130.08,13427.51,161130.08,NA-Strategic-2
OPP-3081,North America,Strategic,Negotiation,Outbound,1.48,2023-03-01,2023-06-08,171353.0,14279.42,171353.0,NA-Strategic-2
OPP-3082,North America,Strategic,Qualified,Outbound,5.96,2024-08-29,2023-05-13,199950.25,16662.52,199950.25,NA-Strategic-1
OPP-3083,North America,Strategic,Closed Won,Inbound,1.12,2023-11-01,,108018.19,9001.52,108018.19,NA-Strategic-1
OPP-3084,North America,Strategic,Qualified,Inbound,7.21,2023-04-12,2025-09-13,147484.39,12290.37,147484.39,NA-Strategic-1
OPP-3085,North America,Strategic,Proposal Sent,Inbound,7.74,2024-10-07,,176192.76,14682.73,176192.76,NA-Strategic-2
OPP-3086,North America,Strategic,Qualified,Marketing Campaign,4.19,2024-09-23,,188410.61,15700.88,188410.61,NA-Strategic-2
OPP-3087,North America,Strategic,Negotiation,Inbound,6.24,2023-10-19,,199062.43,16588.54,199062.43,NA-Strategic-1
OPP-3088,North America,Strategic,Closed Won,Inbound,4.28,2023-01-10,2023-07-08,163613.25,13634.44,163613.25,NA-Strategic-2
OPP-3089,North America,Strategic,Proposal Sent,Inbound,5.77,2024-12-24,2025-09-25,120603.3,10050.27,120603.3,NA-Strategic-2
OPP-3090,North America,Strategic,Proposal Sent,Partner,8.53,2024-06-19,,192262.4,16021.87,192262.4,NA-Strategic-1
OPP-3091,North America,Strategic,Negotiation,Outbound,1.51,2023-08-21,2025-05-31,147167.39,12263.95,147167.39,NA-Strategic-2
OPP-3092,North America,Strategic,Qualified,Partner,2.0,2024-09-22,2023-12-14,110578.36,9214.86,110578.36,NA-Strategic-1
OPP-3093,North America,Strategic,Qualified,Outbound,7.82,2024-10-10,,112977.85,9414.82,112977.85,NA-Strategic-2
OPP-3094,North America,Strategic,Proposal Sent,Inbound,2.78,2023-12-13,,125131.42,10427.62,125131.42,NA-Strategic-2
OPP-3095,North America,Strategic,Closed Won,Outbound,1.95,2023-01-08,2024-09-10,104031.84,8669.32,104031.84,NA-Strategic-1
OPP-3096,North America,Strategic,Negotiation,Partner,4.3,2023-12-27,2025-11-22,154702.99,12891.92,154702.99,NA-Strategic-1
OPP-3097,North America,Strategic,Qualified,Inbound,8.81,2023-07-18,,103147.78,8595.65,103147.78,NA-Strategic-1
OPP-3098,North America,Strategic,Closed Won,Marketing Campaign,2.46,2023-05-05,2023-04-19,113495.34,9457.94,113495.34,NA-Strategic-1
OPP-3099,North America,Strategic,Proposal Sent,Partner,4.44,2023-12-27,,178934.2,14911.18,178934.2,NA-Strategic-2
OPP-3100,North America,Strategic,Negotiation,Inbound,8.21,2024-11-29,2023-06-16,125958.16,10496.51,125958.16,NA-Strategic-1
OPP-3101,North America,Strategic,Negotiation,Inbound,8.65,2024-01-09,2023-11-18,143693.07,11974.42,143693.07,NA-Strategic-2
OPP-3102,North America,Strategic,Qualified,Inbound,4.66,2023-11-02,,108944.27,9078.69,108944.27,NA-Strategic-2
OPP-3103,North America,Strategic,Qualified,Marketing Campaign,2.96,2024-01-08,2024-07-13,138839.52,11569.96,138839.52,NA-Strategic-2
OPP-3104,North America,Strategic,Qualified,Event,7.33,2024-12-12,2024-04-30,189278.8,15773.23,189278.8,NA-Strategic-2
OPP-3105,North America,Strategic,Qualified,Event,5.53,2023-08-14,2024-10-10,157788.73,13149.06,157788.73,NA-Strategic-2
OPP-3106,North America,Strategic,Negotiation,Partner,8.29,2023-01-16,2024-05-14,191287.47,15940.62,191287.47,NA-Strategic-2
OPP-3107,North America,Strategic,Qualified,Marketing Campaign,4.39,2024-01-09,,104685.07,8723.76,104685.07,NA-Strategic-2
OPP-3108,North America,Strategic,Closed Lost,Partner,4.64,2023-09-08,2024-12-07,171430.7,14285.89,171430.7,NA-Strategic-2
OPP-3109,North America,Strategic,Proposal Sent,Inbound,3.93,2023-05-02,,123267.25,10272.27,123267.25,NA-Strategic-2
OPP-3110,North America,Strategic,Proposal Sent,Inbound,9.94,2024-05-17,2025-06-19,127613.73,10634.48,127613.73,NA-Strategic-1
OPP-3111,North America,Strategic,Qualified,Outbound,5.97,2023-11-25,,185552.27,15462.69,185552.27,NA-Strategic-1
OPP-3112,North America,Strategic,Qualified,Outbound,1.69,2024-04-04,,191439.41,15953.28,191439.41,NA-Strategic-2
OPP-3113,North America,Strategic,Qualified,Inbound,4.35,2024-07-30,2023-08-21,132951.58,11079.3,132951.58,NA-Strategic-2
OPP-3114,North America,Strategic,Qualified,Outbound,9.45,2023-02-16,,134136.62,11178.05,134136.62,NA-Strategic-1
OPP-3115,North America,Strategic,Proposal Sent,Inbound,4.45,2023-06-07,2024-09-22,181209.82,15100.82,181209.82,NA-Strategic-2
OPP-3116,North America,Strategic,Negotiation,Marketing Campaign,7.95,2024-03-08,,143513.17,11959.43,143513.17,NA-Strategic-1
OPP-3117,North America,Strategic,Qualified,Inbound,1.92,2024-04-16,2025-11-21,146856.38,12238.03,146856.38,NA-Strategic-2
OPP-3118,North America,Strategic,Proposal Sent,Event,7.79,2024-05-07,2024-05-16,146384.53,12198.71,146384.53,NA-Strategic-2
OPP-3119,North America,Strategic,Negotiation,Inbound,5.38,2023-11-11,,148115.44,12342.95,148115.44,NA-Strategic-2
OPP-3120,North America,Strategic,Negotiation,Event,3.67,2023-03-16,,153007.63,12750.64,153007.63,NA-Strategic-1
OPP-3121,North America,Strategic,Proposal Sent,Outbound,2.63,2023-02-21,2024-01-20,150325.49,12527.12,150325.49,NA-Strategic-2
OPP-3122,North America,Strategic,Negotiation,Outbound,5.75,2023-06-01,,133233.08,11102.76,133233.08,NA-Strategic-2
OPP-3123,North America,Strategic,Proposal Sent,Inbound,1.41,2024-03-02,2023-11-06,118593.65,9882.8,118593.65,NA-Strategic-2
OPP-3124,North America,Strategic,Negotiation,Outbound,2.86,2024-05-04,,101028.56,8419.05,101028.56,NA-Strategic-1
OPP-3125,North America,Strategic,Negotiation,Marketing Campaign,2.87,2024-07-15,,185966.68,15497.22,185966.68,NA-Strategic-2
OPP-3126,North America,Strategic,Proposal Sent,Inbound,6.43,2023-08-12,,140088.67,11674.06,140088.67,NA-Strategic-1
OPP-3127,North America,Strategic,Proposal Sent,Outbound,1.47,2024-11-18,2024-07-24,143123.74,11926.98,143123.74,NA-Strategic-2
OPP-3128,North America,Strategic,Closed Won,Marketing Campaign,6.32,2023-08-28,2024-12-17,151701.25,12641.77,151701.25,NA-Strategic-1
OPP-3129,North America,Strategic,Negotiation,Inbound,4.12,2023-01-27,2023-11-24,178017.21,14834.77,178017.21,NA-Strategic-2
OPP-3130,North America,Strategic,Proposal Sent,Partner,9.61,2023-12-02,2025-08-09,147426.54,12285.55,147426.54,NA-Strategic-1
OPP-3131,North America,Strategic,Qualified,Inbound,2.73,2024-11-02,,142906.43,11908.87,142906.43,NA-Strategic-2
OPP-3132,North America,Strategic,Qualified,Outbound,6.36,2024-04-19,2024-12-26,141149.39,11762.45,141149.39,NA-Strategic-1
OPP-3133,North America,Strategic,Qualified,Event,6.28,2023-01-29,2024-07-16,134426.19,11202.18,134426.19,NA-Strategic-2
OPP-3134,North America,Strategic,Qualified,Inbound,4.62,2023-05-14,2024-03-29,114716.26,9559.69,114716.26,NA-Strategic-2
OPP-3135,North America,Strategic,Negotiation,Inbound,6.79,2024-05-08,2023-07-04,118026.24,9835.52,118026.24,NA-Strategic-2
OPP-3136,North America,Strategic,Closed Won,Partner,5.41,2024-09-13,2025-11-04,183591.66,15299.31,183591.66,NA-Strategic-2
OPP-3137,North America,Strategic,Qualified,Event,2.42,2024-07-10,2024-09-14,110660.8,9221.73,110660.8,NA-Strategic-2
OPP-3138,North America,Strategic,Proposal Sent,Outbound,3.09,2024-01-19,2023-09-01,126820.49,10568.37,126820.49,NA-Strategic-1
OPP-3139,North America,Strategic,Closed Lost,Inbound,6.26,2023-07-03,2024-02-05,183554.57,15296.21,183554.57,NA-Strategic-2
OPP-3140,North America,Strategic,Closed Lost,Marketing Campaign,8.15,2023-01-15,2024-07-30,174687.74,14557.31,174687.74,NA-Strategic-2
OPP-3141,North America,Strategic,Proposal Sent,Outbound,1.7,2024-03-08,2023-06-27,118438.47,9869.87,118438.47,NA-Strategic-2
OPP-3142,North America,Strategic,Closed Won,Event,9.29,2023-03-24,2024-03-04,145057.69,12088.14,145057.69,NA-Strategic-1
OPP-3143,North America,Strategic,Negotiation,Event,7.17,2023-02-03,2024-03-13,144564.82,12047.07,144564.82,NA-Strategic-2
OPP-3144,North America,Strategic,Proposal Sent,Outbound,3.28,2023-10-14,2024-05-04,120867.86,10072.32,120867.86,NA-Strategic-2
OPP-3145,North America,Strategic,Closed Won,Outbound,6.07,2024-03-30,2024-06-09,185281.15,15440.1,185281.15,NA-Strategic-2
OPP-3146,North America,Strategic,Qualified,Inbound,6.07,2024-02-12,,191587.98,15965.67,191587.98,NA-Strategic-1
OPP-3147,North America,Strategic,Qualified,Event,6.54,2024-09-19,,132509.64,11042.47,132509.64,NA-Strategic-2
OPP-3148,North America,Strategic,Qualified,Partner,7.64,2023-08-19,2023-12-21,155004.17,12917.01,155004.17,NA-Strategic-1
OPP-3149,North America,Strategic,Proposal Sent,Outbound,1.78,2024-08-09,2025-04-04,199130.65,16594.22,199130.65,NA-Strategic-2
OPP-3150,North America,Strategic,Negotiation,Inbound,7.95,2024-03-15,2025-07-01,122220.87,10185.07,122220.87,NA-Strategic-1
OPP-3151,North America,Strategic,Proposal Sent,Partner,8.42,2024-04-09,,171852.63,14321.05,171852.63,NA-Strategic-1
OPP-3152,North America,Strategic,Proposal Sent,Marketing Campaign,6.29,2023-09-29,2025-03-07,155296.48,12941.37,155296.48,NA-Strategic-2
OPP-3153,North America,Strategic,Negotiation,Outbound,5.92,2023-11-05,,102339.49,8528.29,102339.49,NA-Strategic-1
OPP-3154,North America,Strategic,Proposal Sent,Outbound,4.72,2023-01-23,2023-02-21,141869.59,11822.47,141869.59,NA-Strategic-2
OPP-3155,North America,Strategic,Closed Won,Outbound,8.58,2023-06-25,2024-01-06,166510.73,13875.89,166510.73,NA-Strategic-2
OPP-3156,North America,Strategic,Qualified,Outbound,8.43,2023-11-03,,118617.08,9884.76,118617.08,NA-Strategic-2
OPP-3157,North America,Strategic,Qualified,Inbound,6.15,2023-02-05,2024-01-22,123819.66,10318.31,123819.66,NA-Strategic-1
OPP-3158,North America,Strategic,Proposal Sent,Inbound,2.86,2023-01-07,,189875.23,15822.94,189875.23,NA-Strategic-1
OPP-3159,North America,Strategic,Qualified,Inbound,4.37,2024-10-29,,124467.85,10372.32,124467.85,NA-Strategic-2
OPP-3160,North America,Strategic,Closed Lost,Inbound,8.96,2023-08-20,,134405.25,11200.44,134405.25,NA-Strategic-1
OPP-3161,North America,Strategic,Negotiation,Partner,1.3,2024-02-19,2024-09-06,128367.99,10697.33,128367.99,NA-Strategic-1
OPP-3162,North America,Strategic,Qualified,Inbound,7.98,2023-07-17,,169514.26,14126.19,169514.26,NA-Strategic-2
OPP-3163,North America,Strategic,Qualified,Marketing Campaign,6.33,2023-05-16,2023-03-27,129454.33,10787.86,129454.33,NA-Strategic-1
OPP-3164,North America,Strategic,Negotiation,Outbound,6.81,2023-05-06,2024-08-05,134681.96,11223.5,134681.96,NA-Strategic-2
OPP-3165,North America,Strategic,Qualified,Event,1.52,2023-12-08,,175265.86,14605.49,175265.86,NA-Strategic-1
OPP-3166,North America,Strategic,Closed Won,Partner,6.53,2023-02-27,2024-06-12,139282.18,11606.85,139282.18,NA-Strategic-1
OPP-3167,North America,Strategic,Proposal Sent,Inbound,5.14,2024-08-25,2023-12-25,196698.09,16391.51,196698.09,NA-Strategic-1
OPP-3168,North America,Strategic,Qualified,Inbound,7.97,2023-10-02,2024-03-23,106556.65,8879.72,106556.65,NA-Strategic-1
OPP-3169,North America,Strategic,Proposal Sent,Marketing Campaign,1.88,2023-05-16,2025-08-03,190168.7,15847.39,190168.7,NA-Strategic-2
OPP-3170,North America,Strategic,Qualified,Outbound,3.09,2024-02-15,2025-06-17,107601.35,8966.78,107601.35,NA-Strategic-2
OPP-3171,North America,Strategic,Qualified,Inbound,7.01,2024-06-04,2025-04-27,185497.09,15458.09,185497.09,NA-Strategic-1
OPP-3172,North America,Strategic,Qualified,Marketing Campaign,7.31,2024-09-27,2025-08-07,125187.45,10432.29,125187.45,NA-Strategic-1
OPP-3173,North America,Strategic,Qualified,Inbound,6.34,2024-11-06,,180865.15,15072.1,180865.15,NA-Strategic-1
OPP-3174,North America,Strategic,Qualified,Event,3.43,2023-07-15,2023-09-05,153304.61,12775.38,153304.61,NA-Strategic-2
OPP-3175,North America,Strategic,Negotiation,Event,4.19,2023-11-22,2024-04-05,106279.46,8856.62,106279.46,NA-Strategic-2
OPP-3176,North America,Strategic,Qualified,Outbound,1.95,2023-09-01,2023-05-13,171979.53,14331.63,171979.53,NA-Strategic-1
OPP-3177,North America,Strategic,Proposal Sent,Marketing Campaign,5.15,2023-05-24,2023-10-18,151742.47,12645.21,151742.47,NA-Strategic-2
OPP-3178,North America,Strategic,Negotiation,Event,2.38,2023-04-06,2024-05-29,137436.17,11453.01,137436.17,NA-Strategic-1
OPP-3179,North America,Strategic,Qualified,Event,3.89,2024-07-06,,170819.6,14234.97,170819.6,NA-Strategic-1
OPP-3180,North America,Strategic,Negotiation,Marketing Campaign,3.72,2024-07-09,2023-04-26,159070.08,13255.84,159070.08,NA-Strategic-1
OPP-3181,North America,Strategic,Negotiation,Event,2.78,2023-08-02,,143142.21,11928.52,143142.21,NA-Strategic-1
OPP-3182,North America,Strategic,Proposal Sent,Marketing Campaign,4.87,2023-04-08,2023-05-29,175755.37,14646.28,175755.37,NA-Strategic-1
OPP-3183,North America,Strategic,Proposal Sent,Outbound,3.61,2024-03-19,2025-12-31,116592.92,9716.08,116592.92,NA-Strategic-2
OPP-3184,North America,Strategic,Proposal Sent,Event,7.62,2024-06-27,2024-01-18,133354.35,11112.86,133354.35,NA-Strategic-2
OPP-3185,North America,Strategic,Proposal Sent,Outbound,8.14,2023-05-19,2024-01-19,197266.05,16438.84,197266.05,NA-Strategic-1
OPP-3186,North America,Strategic,Proposal Sent,Outbound,2.13,2024-08-21,,101798.95,8483.25,101798.95,NA-Strategic-1
OPP-3187,North America,Strategic,Closed Won,Event,6.74,2023-11-23,,136241.26,11353.44,136241.26,NA-Strategic-2
OPP-3188,North America,Strategic,Proposal Sent,Inbound,2.43,2023-07-07,,108015.31,9001.28,108015.31,NA-Strategic-1
OPP-3189,North America,Strategic,Qualified,Inbound,7.56,2024-11-10,,100862.28,8405.19,100862.28,NA-Strategic-2
OPP-3190,North America,Strategic,Negotiation,Marketing Campaign,5.02,2024-07-19,2024-06-30,140573.5,11714.46,140573.5,NA-Strategic-2
OPP-3191,North America,Strategic,Negotiation,Inbound,9.51,2023-06-16,2024-08-14,188081.19,15673.43,188081.19,NA-Strategic-1
OPP-3192,North America,Strategic,Proposal Sent,Inbound,1.1,2023-01-14,2025-06-05,108718.95,9059.91,108718.95,NA-Strategic-2
OPP-3193,North America,Strategic,Closed Won,Outbound,2.21,2024-02-13,2025-01-02,139441.9,11620.16,139441.9,NA-Strategic-2
OPP-3194,North America,Strategic,Qualified,Outbound,4.87,2023-07-09,2024-09-06,182803.12,15233.59,182803.12,NA-Strategic-1
OPP-3195,North America,Strategic,Qualified,Inbound,1.67,2023-03-28,2024-06-18,164701.59,13725.13,164701.59,NA-Strategic-2
OPP-3196,North America,Strategic,Qualified,Partner,2.21,2023-11-02,,137073.55,11422.8,137073.55,NA-Strategic-1
OPP-3197,North America,Strategic,Closed Won,Inbound,8.67,2024-12-12,2023-03-16,109364.61,9113.72,109364.61,NA-Strategic-1
OPP-3198,North America,Strategic,Qualified,Outbound,1.34,2024-02-14,2023-09-16,193176.42,16098.04,193176.42,NA-Strategic-1
OPP-3199,North America,Strategic,Negotiation,Event,1.49,2024-03-22,,192346.89,16028.91,192346.89,NA-Strategic-1
